Hour,Category,Curtailed MWh
894,Zero-Price,0.0
895,Zero-Price,0.0
896,Price Convergence Low,0.0
897,Zero-Price RES,0.0
898,Zero-Price RES,0.0
899,Zero-Price RES,0.0
900,Zero-Price RES,46.66927022794584
901,Zero-Price RES,74.86927689440165
902,Zero-Price RES,347.6749995
903,Zero-Price RES,13.684743648639824
904,Zero-Price RES,279.0400005
905,Zero-Price RES,131.6264559463782
906,Zero-Price,0.0
907,Zero-Price,0.0
908,Zero-Price,0.0
909,Price Convergence Middle,0.0
910,Price Convergence Middle,0.0
911,Zero-Price,0.0
912,Price Convergence Middle,0.0
913,Zero-Price,0.0
914,Price Convergence Middle,0.0
915,Zero-Price,0.0
916,Price Convergence Middle,0.0
917,Zero-Price,0.0
918,Price Convergence Middle,0.0
919,Zero-Price,0.0
920,Zero-Price,0.0
921,Price Convergence Middle,0.0
922,Price Convergence Middle,0.0
923,Zero-Price RES,0.0
924,Price Convergence Middle,0.0
925,Price Convergence Middle,0.0
926,Zero-Price,0.0
927,Price Convergence Middle,0.0
928,Zero-Price,0.0
929,Zero-Price,0.0
930,Zero-Price,0.0
931,Zero-Price,0.0
932,Price Convergence Low,0.0
933,Zero-Price,0.0
934,Price Convergence Low,0.0
935,Zero-Price,0.0
936,Zero-Price,0.0
937,Zero-Price,0.0
938,Zero-Price,0.0
939,Zero-Price,0.0
940,Zero-Price,0.0
941,Zero-Price,0.0
942,Zero-Price,0.0
943,Zero-Price,0.0
944,Zero-Price,0.0
945,Price Convergence Middle,0.0
946,Zero-Price RES,5.88
947,Zero-Price RES,5.58
948,Zero-Price RES,0.0
949,Zero-Price RES,6.51
950,Zero-Price RES,5.445
951,Zero-Price RES,8.415000000000001
952,Zero-Price RES,13.305
953,Price Convergence Middle,0.0
954,Zero-Price,0.0
955,Zero-Price,0.0
956,Price Convergence Low,0.0
957,Zero-Price,0.0
958,Price Convergence Low,0.0
959,Zero-Price,0.0
960,Zero-Price,0.0
961,Zero-Price,0.0
962,Price Convergence Low,0.0
963,Price Convergence Low,0.0
964,Price Convergence Low,0.0
965,Price Convergence Low,0.0
966,Price Convergence Low,0.0
967,Zero-Price,0.0
968,Price Convergence Middle,0.0
969,Price Convergence Middle,0.0
970,Zero-Price RES,0.0
971,Price Convergence Middle,0.0
972,Zero-Price RES,0.0
973,Zero-Price RES,0.0
974,Price Convergence Middle,0.0
975,Price Convergence Middle,0.0
976,Zero-Price,0.0
977,Price Convergence Low,0.0
978,Price Convergence Low,0.0
979,Zero-Price,0.0
980,Price Convergence Low,0.0
981,Price Convergence Low,0.0
982,Price Convergence Low,0.0
983,Zero-Price,0.0
984,Zero-Price RES,134.2264972684893
985,Zero-Price RES,477.4600005
986,Zero-Price RES,186.7218853580529
987,Zero-Price RES,442.2021165850216
988,Zero-Price RES,436.3688906043881
989,Zero-Price RES,0.0
990,Zero-Price RES,0.0
991,Zero-Price RES,699.5380308957779
992,Zero-Price RES,572.259739873769
993,Zero-Price RES,883.0108996479194
994,Zero-Price RES,1562.5799989999996
995,Zero-Price RES,2789.495
996,Zero-Price RES,2908.9849985
997,Zero-Price RES,3037.5650015
998,Zero-Price RES,2506.223029395778
999,Zero-Price RES,2178.9880110179265
1000,Zero-Price RES,1805.109999
1001,Zero-Price RES,1048.4919449622782
1002,Zero-Price RES,959.8834389098772
1003,Zero-Price RES,729.0838261352592
1004,Zero-Price RES,441.79122613525954
1005,Zero-Price RES,355.92996312433286
1006,Zero-Price RES,509.7042170557596
1007,Zero-Price RES,599.9530308957782
1008,Zero-Price RES,637.928031395778
1009,Zero-Price RES,658.8880308957781
1010,Zero-Price RES,668.2130313957781
1011,Zero-Price RES,664.953030395778
1012,Zero-Price RES,642.288030395778
1013,Zero-Price RES,603.778030895778
1014,Zero-Price RES,530.2529286901483
1015,Zero-Price RES,0.0
1016,Zero-Price RES,0.0
1017,Zero-Price RES,0.0
1018,Zero-Price RES,0.0
1019,Zero-Price RES,1633.8124796086126
1020,Zero-Price RES,2067.7700015
1021,Zero-Price RES,2451.8299985
1022,Zero-Price RES,2773.7599984999997
1023,Zero-Price RES,2966.8549985
1024,Zero-Price RES,3043.79
1025,Zero-Price RES,1875.2500010000003
1026,Zero-Price RES,1447.9050383996278
1027,Zero-Price RES,1104.835660482915
1028,Zero-Price RES,1120.536885983519
1029,Zero-Price RES,2425.56
1030,Zero-Price RES,2237.64897405145
1031,Zero-Price RES,1996.8454782753272
1032,Zero-Price RES,1245.6392250845865
1033,Zero-Price RES,1735.5457688807687
1034,Zero-Price RES,1139.5691014922
1035,Zero-Price RES,733.5963721270086
1036,Zero-Price RES,608.7519077244518
1037,Zero-Price RES,594.771796288522
1038,Zero-Price RES,430.275
1039,Zero-Price RES,310.86540506197184
1040,Zero-Price RES,203.35831394869723
1041,Zero-Price RES,363.7863059397784
1042,Zero-Price RES,587.3061920813706
1043,Zero-Price RES,0.0
1044,Zero-Price RES,577.0497570695248
1045,Zero-Price RES,0.0
1046,Zero-Price RES,0.0
1047,Zero-Price RES,0.0
1048,Zero-Price RES,0.0
1049,Zero-Price RES,0.0
1050,Price Convergence Middle,0.0
1051,Price Convergence Low,0.0
1052,Zero-Price,0.0
1053,Zero-Price,0.0
1054,Zero-Price,0.0
1055,Price Convergence Low,0.0
1056,Price Convergence Low,0.0
1057,Price Convergence Low,0.0
1058,Price Convergence Low,0.0
1059,Price Convergence Low,0.0
1060,Zero-Price RES,0.0
1061,Zero-Price RES,0.0
1062,Price Convergence Low,0.0
1063,Price Convergence Low,0.0
1064,Zero-Price RES,0.0
1065,Zero-Price RES,0.0
1066,Zero-Price RES,1538.8093829245995
1067,Zero-Price RES,1612.6726943362141
1068,Zero-Price RES,1669.751376838024
1069,Zero-Price RES,1724.2644320565462
1070,Zero-Price RES,2262.7557664542533
1071,Zero-Price RES,2253.2248216128655
1072,Zero-Price RES,2095.9180929591394
1073,Zero-Price RES,0.0
1074,Zero-Price RES,588.8902625903652
1075,Zero-Price RES,523.7458577855487
1076,Zero-Price RES,459.9558221402386
1077,Zero-Price RES,385.2360668347535
1078,Zero-Price RES,374.9971686366422
1079,Zero-Price RES,425.47357537764026
1080,Zero-Price RES,522.4379102906313
1081,Zero-Price RES,589.498030895778
1082,Zero-Price RES,601.3980303957782
1083,Zero-Price RES,595.0630308957781
1084,Zero-Price RES,566.4830313957781
1085,Zero-Price RES,0.0
1086,Zero-Price RES,0.0
1087,Zero-Price RES,328.643836632652
1088,Zero-Price RES,223.65000034173204
1089,Zero-Price RES,0.0
1090,Zero-Price RES,961.730080706107
1091,Zero-Price RES,1598.5587325753386
1092,Zero-Price RES,1651.2754473961534
1093,Zero-Price RES,1584.877352212141
1094,Zero-Price RES,1430.4034856153075
1095,Zero-Price RES,0.0
1096,Zero-Price RES,158.16501307479365
1097,Zero-Price RES,59.63772064444839
1098,Zero-Price RES,205.43956584857847
1099,Zero-Price RES,174.70520068907194
1100,Zero-Price RES,201.7618813386928
1101,Zero-Price RES,204.1308649153243
1102,Zero-Price RES,127.3142136514623
1103,Zero-Price RES,29.40788137273489
1104,Other Price Formation,0.0
1105,Zero-Price RES,0.0
1106,Other Price Formation,0.0
1107,Price Convergence Middle,0.0
1108,Price Convergence Low,0.0
1109,Price Convergence Low,0.0
1110,Price Convergence Low,0.0
1111,Zero-Price,0.0
1112,Zero-Price RES,0.0
1113,Zero-Price RES,0.0
1114,Zero-Price RES,0.0
1115,Zero-Price RES,0.0
1116,Zero-Price RES,0.0
1117,Zero-Price RES,0.0
1118,Zero-Price RES,28.346632131715975
1119,Zero-Price RES,127.72357134658864
1120,Zero-Price RES,0.0
1121,Zero-Price RES,352.19794897227155
1122,Price Convergence Low,0.0
1123,Price Convergence Low,0.0
1124,Price Convergence Low,0.0
1125,Price Convergence Low,0.0
1126,Price Convergence Low,0.0
1127,Price Convergence Low,0.0
1128,Price Convergence Low,0.0
1129,Zero-Price RES,0.0
1130,Zero-Price RES,0.0
1131,Zero-Price RES,0.0
1132,Zero-Price RES,0.0
1133,Price Convergence Low,0.0
1134,Price Convergence Low,0.0
1135,Price Convergence Low,0.0
1136,Price Convergence Low,0.0
1137,Zero-Price RES,0.0
1138,Zero-Price RES,0.0
1139,Zero-Price RES,757.5858213532548
1140,Zero-Price RES,738.4808842182624
1141,Zero-Price RES,820.8260452473127
1142,Zero-Price RES,998.408890404688
1143,Zero-Price RES,1186.9106879900278
1144,Zero-Price RES,0.0
1145,Zero-Price RES,780.2277472430301
1146,Zero-Price RES,0.0
1147,Zero-Price RES,0.0
1148,Zero-Price RES,0.0
1149,Zero-Price RES,0.0
1150,Price Convergence Low,0.0
1151,Price Convergence Low,0.0
1152,Price Convergence Low,0.0
1153,Price Convergence Low,0.0
1154,Zero-Price,0.0
1155,Price Convergence Low,0.0
1156,Price Convergence Low,0.0
1157,Zero-Price,0.0
1158,Price Convergence Low,0.0
1159,Zero-Price,0.0
1160,Price Convergence Middle,0.0
1161,Price Convergence Middle,0.0
1162,Price Convergence Middle,0.0
1163,Price Convergence Middle,0.0
1164,Price Convergence Middle,0.0
1165,Zero-Price RES,0.0
1166,Zero-Price RES,0.0
1167,Zero-Price RES,0.0
1168,Zero-Price RES,234.1088536056537
1169,Zero-Price RES,0.0
1170,Price Convergence Low,0.0
1171,Price Convergence Low,0.0
1172,Price Convergence Low,0.0
1173,Price Convergence Low,0.0
1174,Price Convergence Low,0.0
1175,Price Convergence Low,0.0
1176,Zero-Price,0.0
1177,Zero-Price,0.0
1178,Price Convergence Low,0.0
1179,Price Convergence Low,0.0
1180,Zero-Price,0.0
1181,Price Convergence Low,0.0
1182,Price Convergence Low,0.0
1183,Price Convergence Low,0.0
1184,Price Convergence Middle,0.0
1185,Price Convergence Middle,0.0
1186,Price Convergence Middle,0.0
1187,Price Convergence Middle,0.0
1188,Price Convergence Middle,0.0
1189,Zero-Price RES,0.0
1190,Zero-Price RES,0.0
1191,Zero-Price RES,0.0
1192,Price Convergence Middle,0.0
1193,Zero-Price,0.0
1194,Zero-Price,0.0
1195,Zero-Price,0.0
1196,Zero-Price,0.0
1197,Zero-Price,0.0
1198,Price Convergence Low,0.0
1199,Price Convergence Low,0.0
1200,Zero-Price,0.0
1201,Price Convergence Low,0.0
1202,Zero-Price,0.0
1203,Price Convergence Low,0.0
1204,Zero-Price,0.0
1205,Price Convergence Low,0.0
1206,Zero-Price,0.0
1207,Price Convergence Low,0.0
1208,Zero-Price,0.0
1209,Price Convergence Middle,0.0
1210,Zero-Price RES,0.0
1211,Zero-Price RES,0.0
1212,Zero-Price RES,0.0
1213,Zero-Price RES,0.0
1214,Zero-Price RES,0.0
1215,Zero-Price RES,41.7526567376292
1216,Zero-Price RES,85.55793383023877
1217,Zero-Price RES,0.0
1218,Price Convergence Low,0.0
1219,Price Convergence Low,0.0
1220,Price Convergence Low,0.0
1221,Price Convergence Low,0.0
1222,Price Convergence Low,0.0
1223,Zero-Price,0.0
1224,Price Convergence Low,0.0
1225,Zero-Price,0.0
1226,Price Convergence Low,0.0
1227,Price Convergence Low,0.0
1228,Zero-Price,0.0
1229,Zero-Price,0.0
1230,Price Convergence Low,0.0
1231,Zero-Price,0.0
1232,Zero-Price,0.0
1233,Zero-Price RES,366.225
1234,Zero-Price RES,14.424492022153572
1235,Zero-Price RES,0.0
1236,Zero-Price RES,0.0
1237,Zero-Price RES,148.68576098824718
1238,Zero-Price RES,1308.866526901068
1239,Zero-Price RES,1031.8035637799828
1240,Zero-Price RES,1205.4000914391688
1241,Zero-Price RES,0.0
1242,Zero-Price RES,0.0
1243,Zero-Price RES,578.439229040789
1244,Zero-Price RES,590.3345052508382
1245,Zero-Price RES,580.7738464579141
1246,Zero-Price RES,599.9776281151161
1247,Zero-Price RES,615.0553598334155
1248,Zero-Price RES,605.7971397260866
1249,Zero-Price RES,578.7407688020492
1250,Zero-Price RES,533.912547694721
1251,Zero-Price RES,513.9548912670414
1252,Zero-Price RES,515.6997259929221
1253,Zero-Price RES,506.5324261956871
1254,Zero-Price RES,500.1773570348428
1255,Zero-Price RES,0.0
1256,Zero-Price RES,0.0
1257,Zero-Price RES,0.0
1258,Zero-Price RES,0.0
1259,Zero-Price RES,211.2097365820342
1260,Zero-Price RES,0.0
1261,Zero-Price RES,159.10009950577455
1262,Zero-Price RES,0.0
1263,Zero-Price RES,0.0
1264,Zero-Price RES,0.0
1265,Zero-Price RES,0.0
1266,Price Convergence Low,0.0
1267,Price Convergence Low,0.0
1268,Zero-Price,0.0
1269,Zero-Price,0.0
1270,Zero-Price,0.0
1271,Price Convergence Low,0.0
1272,Zero-Price,0.0
1273,Zero-Price,0.0
1274,Price Convergence Low,0.0
1275,Price Convergence Low,0.0
1276,Zero-Price,0.0
1277,Zero-Price,0.0
1278,Price Convergence Low,0.0
1279,Price Convergence Low,0.0
1280,Price Convergence Low,0.0
1281,Zero-Price,0.0
1282,Zero-Price RES,0.0
1283,Zero-Price RES,42.045
1284,Zero-Price RES,46.0399995
1285,Zero-Price RES,47.26500000000001
1286,Zero-Price RES,46.425
1287,Zero-Price RES,45.1399995
1288,Zero-Price RES,44.625
1289,Price Convergence Middle,0.0
1290,Zero-Price,0.0
1291,Zero-Price,0.0
1292,Zero-Price,0.0
1293,Zero-Price,0.0
1294,Zero-Price,0.0
1295,Price Convergence Low,0.0
1296,Zero-Price,0.0
1297,Price Convergence Low,0.0
1298,Price Convergence Low,0.0
1299,Price Convergence Low,0.0
1300,Zero-Price,0.0
1301,Price Convergence Low,0.0
1302,Zero-Price,0.0
1303,Price Convergence Low,0.0
1304,Zero-Price,0.0
1305,Price Convergence Middle,0.0
1306,Zero-Price RES,0.0
1307,Price Convergence Middle,0.0
1308,Zero-Price RES,0.0
1309,Zero-Price RES,0.0
1310,Zero-Price RES,0.0
1311,Zero-Price RES,0.0
1312,Zero-Price,0.0
1313,Price Convergence Middle,0.0
1314,Zero-Price,0.0
1315,Price Convergence Low,0.0
1316,Price Convergence Low,0.0
1317,Price Convergence Low,0.0
1318,Price Convergence Low,0.0
1319,Price Convergence Low,0.0
1320,Zero-Price RES,0.0
1321,Zero-Price RES,0.0
1322,Zero-Price RES,0.0
1323,Zero-Price RES,681.458031395778
1324,Zero-Price RES,657.6730308957782
1325,Zero-Price RES,606.5150636332555
1326,Zero-Price RES,0.0
1327,Price Convergence Low,0.0
1328,Price Convergence Low,0.0
1329,Price Convergence Low,0.0
1330,Zero-Price RES,0.0
1331,Zero-Price RES,146.89870928659047
1332,Zero-Price RES,662.8657419082504
1333,Zero-Price RES,467.63347376478134
1334,Zero-Price RES,441.76445972906447
1335,Zero-Price RES,570.2276511279783
1336,Zero-Price RES,537.569589743001
1337,Zero-Price RES,0.0
1338,Price Convergence Low,0.0
1339,Price Convergence Low,0.0
1340,Price Convergence Low,0.0
1341,Price Convergence Low,0.0
1342,Price Convergence Low,0.0
1343,Price Convergence Low,0.0
1344,Zero-Price,0.0
1345,Price Convergence Low,0.0
1346,Price Convergence Low,0.0
1347,Zero-Price,0.0
1348,Zero-Price,0.0
1349,Zero-Price,0.0
1350,Zero-Price,0.0
1351,Price Convergence Low,0.0
1352,Price Convergence Low,0.0
1353,Price Convergence Low,0.0
1354,Price Convergence Low,0.0
1355,Zero-Price,0.0
1356,Zero-Price,0.0
1357,Price Convergence Low,0.0
1358,Price Convergence Low,0.0
1359,Zero-Price,0.0
1360,Price Convergence Low,0.0
1361,Zero-Price,0.0
1362,Price Convergence Low,0.0
1363,Zero-Price,0.0
1364,Price Convergence Low,0.0
1365,Price Convergence Low,0.0
1366,Zero-Price,0.0
1367,Zero-Price,0.0
1368,Zero-Price,0.0
1369,Price Convergence Low,0.0
1370,Price Convergence Low,0.0
1371,Zero-Price,0.0
1372,Zero-Price,0.0
1373,Price Convergence Low,0.0
1374,Zero-Price,0.0
1375,Price Convergence Low,0.0
1376,Zero-Price,0.0
1377,Price Convergence Low,0.0
1378,Zero-Price RES,0.0
1379,Zero-Price RES,106.56079172067604
1380,Zero-Price RES,117.37736941195811
1381,Zero-Price RES,97.09038066498977
1382,Zero-Price RES,0.0
1383,Zero-Price RES,349.11
1384,Zero-Price RES,293.5385131553993
1385,Zero-Price,0.0
1386,Zero-Price,0.0
1387,Zero-Price,0.0
1388,Zero-Price,0.0
1389,Price Convergence Low,0.0
1390,Zero-Price,0.0
1391,Price Convergence Middle,0.0
1392,Zero-Price,0.0
1393,Price Convergence Middle,0.0
1394,Price Convergence Low,0.0
1395,Zero-Price,0.0
1396,Zero-Price,0.0
1397,Zero-Price,0.0
1398,Zero-Price,0.0
1399,Price Convergence Low,0.0
1400,Zero-Price RES,0.0
1401,Zero-Price RES,0.0
1402,Zero-Price RES,1531.2467126957908
1403,Zero-Price RES,1559.2485087811306
1404,Zero-Price RES,1501.075033273861
1405,Zero-Price RES,1429.9787878737404
1406,Zero-Price RES,1348.646817026289
1407,Zero-Price RES,1234.5678415323523
1408,Zero-Price RES,0.0
1409,Zero-Price RES,0.0
1410,Price Convergence Low,0.0
1411,Price Convergence Low,0.0
1412,Price Convergence Low,0.0
1413,Price Convergence Low,0.0
1414,Zero-Price RES,0.0
1415,Zero-Price RES,0.0
1416,Zero-Price RES,0.0
1417,Zero-Price RES,0.0
1418,Zero-Price RES,0.0
1419,Zero-Price RES,0.0
1420,Zero-Price RES,0.0
1421,Zero-Price RES,0.0
1422,Zero-Price RES,0.0
1423,Zero-Price RES,0.0
1424,Zero-Price RES,0.0
1425,Zero-Price RES,1912.2181284578737
1426,Zero-Price RES,2006.3172342484318
1427,Zero-Price RES,2159.7408968507243
1428,Zero-Price RES,0.0
1429,Zero-Price RES,50.357528340408365
1430,Zero-Price RES,199.2957547833776
1431,Zero-Price RES,108.8819168900318
1432,Zero-Price RES,1455.8699990000005
1433,Zero-Price RES,1375.2788794711769
1434,Zero-Price RES,786.052215986532
1435,Zero-Price RES,55.76544190839826
1436,Zero-Price RES,0.0
1437,Zero-Price RES,0.0
1438,Zero-Price RES,0.0
1439,Zero-Price RES,0.0
1440,Zero-Price RES,59.09197018918343
1441,Zero-Price RES,0.0
1442,Zero-Price RES,0.0
1443,Zero-Price RES,0.0
1444,Zero-Price RES,488.8300005
1445,Zero-Price RES,75.41043683636917
1446,Zero-Price RES,0.0
1447,Zero-Price RES,0.0
1448,Zero-Price RES,0.0
1449,Zero-Price RES,0.0
1450,Zero-Price RES,0.0
1451,Zero-Price RES,0.0
1452,Zero-Price RES,0.0
1453,Zero-Price RES,0.0
1454,Zero-Price RES,0.0
1455,Zero-Price RES,0.0
1456,Zero-Price RES,0.0
1457,Zero-Price RES,138.32488207998583
1458,Price Convergence Low,0.0
1459,Price Convergence Low,0.0
1460,Price Convergence Middle,0.0
1461,Zero-Price,0.0
1462,Price Convergence Low,0.0
1463,Zero-Price,0.0
1464,Price Convergence Low,0.0
1465,Price Convergence Low,0.0
1466,Price Convergence Low,0.0
1467,Zero-Price RES,0.0
1468,Price Convergence Low,0.0
1469,Zero-Price,0.0
1470,Zero-Price,0.0
1471,Zero-Price,0.0
1472,Zero-Price RES,0.0
1473,Zero-Price RES,0.0
1474,Zero-Price RES,862.7675361074637
1475,Zero-Price RES,1033.2907724210088
1476,Zero-Price RES,1165.7617371619144
1477,Zero-Price RES,1210.304504054765
1478,Zero-Price RES,1111.3011712436332
1479,Zero-Price RES,950.8299564760916
1480,Zero-Price RES,878.3074242103604
1481,Zero-Price RES,0.0
1482,Zero-Price RES,529.4869852450713
1483,Zero-Price RES,686.0980308957782
1484,Zero-Price RES,0.0
1485,Zero-Price RES,819.1480308957781
1486,Zero-Price RES,0.0
1487,Zero-Price RES,0.0
1488,Zero-Price RES,0.0
1489,Zero-Price RES,286.8195312469538
1490,Zero-Price RES,0.0
1491,Zero-Price RES,0.0
1492,Zero-Price RES,425.0729354073711
1493,Zero-Price RES,223.78381637570783
1494,Zero-Price RES,188.69822874362808
1495,Zero-Price RES,458.3054609730439
1496,Zero-Price RES,0.0
1497,Zero-Price RES,0.0
1498,Zero-Price RES,0.0
1499,Zero-Price RES,0.0
1500,Zero-Price RES,0.0
1501,Zero-Price RES,0.0
1502,Zero-Price RES,0.0
1503,Zero-Price RES,0.0
1504,Zero-Price RES,0.0
1505,Zero-Price RES,0.0
1506,Zero-Price RES,0.0
1507,Price Convergence Middle,0.0
1508,Price Convergence Middle,0.0
1509,Price Convergence Middle,0.0
1510,Zero-Price,0.0
1511,Price Convergence Middle,0.0
1512,Zero-Price,0.0
1513,Zero-Price,0.0
1514,Price Convergence Low,0.0
1515,Price Convergence Low,0.0
1516,Price Convergence Low,0.0
1517,Price Convergence Low,0.0
1518,Zero-Price,0.0
1519,Price Convergence Low,0.0
1520,Price Convergence Middle,0.0
1521,Zero-Price,0.0
1522,Zero-Price RES,0.0
1523,Price Convergence Middle,0.0
1524,Zero-Price RES,0.0
1525,Zero-Price RES,0.0
1526,Price Convergence Middle,0.0
1527,Price Convergence Middle,0.0
1528,Price Convergence Middle,0.0
1529,Price Convergence Middle,0.0
1530,Price Convergence Low,0.0
1531,Price Convergence Low,0.0
1532,Price Convergence Low,0.0
1533,Price Convergence Low,0.0
1534,Price Convergence Low,0.0
1535,Price Convergence Low,0.0
1536,Price Convergence Low,0.0
1537,Price Convergence Low,0.0
1538,Price Convergence Low,0.0
1539,Price Convergence Low,0.0
1540,Price Convergence Low,0.0
1541,Price Convergence Low,0.0
1542,Price Convergence Low,0.0
1543,Price Convergence Low,0.0
1544,Price Convergence Low,0.0
1545,Zero-Price RES,0.0
1546,Zero-Price RES,1172.5037860741904
1547,Zero-Price RES,1289.6876511710236
1548,Zero-Price RES,1338.4892754942516
1549,Zero-Price RES,1321.3444411897572
1550,Zero-Price RES,1227.5203092666209
1551,Zero-Price RES,0.0
1552,Price Convergence Middle,0.0
1553,Price Convergence Low,0.0
1554,Price Convergence Low,0.0
1555,Price Convergence Low,0.0
1556,Price Convergence Low,0.0
1557,Price Convergence Low,0.0
1558,Zero-Price,0.0
1559,Price Convergence Low,0.0
1560,Price Convergence Low,0.0
1561,Price Convergence Low,0.0
1562,Zero-Price,0.0
1563,Zero-Price,0.0
1564,Zero-Price,0.0
1565,Zero-Price,0.0
1566,Price Convergence Low,0.0
1567,Price Convergence Low,0.0
1568,Zero-Price,0.0
1569,Zero-Price,0.0
1570,Price Convergence Middle,0.0
1571,Zero-Price,0.0
1572,Zero-Price,0.0
1573,Zero-Price,0.0
1574,Price Convergence Middle,0.0
1575,Price Convergence Middle,0.0
1576,Price Convergence Middle,0.0
1577,Zero-Price,0.0
1578,Price Convergence Low,0.0
1579,Price Convergence Low,0.0
1580,Price Convergence Low,0.0
1581,Zero-Price RES,812.678031395778
1582,Zero-Price RES,876.163030895778
1583,Zero-Price RES,343.24210877847594
1584,Zero-Price RES,148.51824084227275
1585,Zero-Price RES,201.84460981177875
1586,Zero-Price RES,0.0
1587,Zero-Price RES,696.828030395778
1588,Zero-Price RES,591.373894362775
1589,Zero-Price RES,430.20214485586257
1590,Zero-Price RES,354.27706343546697
1591,Zero-Price RES,337.3956798185502
1592,Zero-Price RES,0.0
1593,Zero-Price RES,0.0
1594,Zero-Price RES,1003.4159625826376
1595,Zero-Price RES,1063.0344119573283
1596,Zero-Price RES,1009.0047263489727
1597,Zero-Price RES,880.7404809288821
1598,Zero-Price RES,0.0
1599,Zero-Price RES,0.0
1600,Zero-Price RES,0.0
1601,Price Convergence Low,0.0
1602,Zero-Price,0.0
1603,Price Convergence Low,0.0
1604,Price Convergence Low,0.0
1605,Price Convergence Low,0.0
1606,Zero-Price,0.0
1607,Zero-Price,0.0
1608,Zero-Price,0.0
1609,Price Convergence Low,0.0
1610,Zero-Price,0.0
1611,Price Convergence Low,0.0
1612,Zero-Price,0.0
1613,Price Convergence Low,0.0
1614,Zero-Price,0.0
1615,Price Convergence Low,0.0
1616,Price Convergence Low,0.0
1617,Price Convergence Low,0.0
1618,Price Convergence Middle,0.0
1619,Zero-Price,0.0
1620,Zero-Price,0.0
1621,Zero-Price RES,0.0
1622,Zero-Price RES,0.0
1623,Zero-Price RES,569.4831053519599
1624,Zero-Price RES,0.0
1625,Zero-Price RES,1249.6099999999997
1626,Zero-Price RES,1409.639999
1627,Zero-Price RES,921.2459679910885
1628,Zero-Price RES,686.5759401941477
1629,Zero-Price RES,647.9693448252658
1630,Zero-Price RES,763.4640211007097
1631,Zero-Price RES,995.7427680341328
1632,Zero-Price RES,1112.374344725415
1633,Zero-Price RES,1232.6555793924742
1634,Zero-Price RES,1382.4497512144962
1635,Zero-Price RES,1480.850554926352
1636,Zero-Price RES,1394.4719889881005
1637,Zero-Price RES,1381.3420048731077
1638,Zero-Price RES,1608.5
1639,Zero-Price RES,2286.758029395778
1640,Zero-Price RES,2819.105
1641,Zero-Price RES,3377.7899999999995
1642,Zero-Price RES,3378.4500015000003
1643,Zero-Price RES,2827.205
1644,Zero-Price RES,2755.2199985
1645,Zero-Price RES,3145.1700014999997
1646,Zero-Price RES,2951.5199985
1647,Zero-Price RES,2159.3001530038764
1648,Zero-Price RES,1885.9380378604365
1649,Zero-Price RES,1658.0010208810395
1650,Zero-Price RES,1177.5334170838444
1651,Zero-Price RES,645.9649995
1652,Zero-Price RES,1294.388029895778
1653,Zero-Price RES,1352.818030895778
1654,Zero-Price RES,1727.0626736967565
1655,Zero-Price RES,1076.6540534165742
1656,Zero-Price RES,1771.2144652154898
1657,Zero-Price RES,1754.178474508462
1658,Zero-Price RES,1773.4418272191106
1659,Zero-Price RES,1789.0820603462298
1660,Zero-Price RES,1754.4042121888538
1661,Zero-Price RES,1685.8673547385065
1662,Zero-Price RES,936.7580901756695
1663,Zero-Price RES,683.85
1664,Zero-Price RES,1466.298635286471
1665,Zero-Price RES,1150.3471467176005
1666,Zero-Price RES,971.0929395965445
1667,Zero-Price RES,942.8594191237845
1668,Zero-Price RES,963.3161533441164
1669,Zero-Price RES,1549.5705178277667
1670,Zero-Price RES,1529.889485655248
1671,Zero-Price RES,1478.3485086812811
1672,Zero-Price RES,839.205269867736
1673,Zero-Price RES,233.1245959525016
1674,Zero-Price RES,464.9800005
1675,Zero-Price RES,435.6550005
1676,Zero-Price RES,554.4516970454715
1677,Zero-Price RES,490.83133278525133
1678,Zero-Price RES,372.6
1679,Zero-Price RES,426.74717104517384
1680,Zero-Price RES,410.1367930920743
1681,Zero-Price RES,420.13486311816314
1682,Zero-Price RES,93.82271440216812
1683,Zero-Price RES,288.94581662507574
1684,Zero-Price RES,83.32628244706189
1685,Zero-Price RES,45.08493547545504
1686,Zero-Price RES,0.0
1687,Other Price Formation,0.0
1688,Zero-Price RES,111.9908324144007
1689,Zero-Price RES,0.0
1690,Zero-Price RES,0.0
1691,Zero-Price RES,0.0
1692,Zero-Price RES,0.0
1693,Zero-Price RES,0.0
1694,Zero-Price RES,0.0
1695,Zero-Price RES,0.0
1696,Zero-Price RES,50.970000000000006
1697,Zero-Price,0.0
1698,Price Convergence Low,0.0
1699,Price Convergence Low,0.0
1700,Price Convergence Low,0.0
1701,Zero-Price,0.0
1702,Zero-Price,0.0
1703,Price Convergence Low,0.0
1704,Zero-Price,0.0
1705,Price Convergence Low,0.0
1706,Zero-Price,0.0
1707,Price Convergence Low,0.0
1708,Price Convergence Low,0.0
1709,Zero-Price,0.0
1710,Price Convergence Low,0.0
1711,Zero-Price,0.0
1712,Zero-Price,0.0
1713,Price Convergence Middle,0.0
1714,Price Convergence Middle,0.0
1715,Price Convergence Middle,0.0
1716,Price Convergence Middle,0.0
1717,Price Convergence Middle,0.0
1718,Price Convergence Middle,0.0
1719,Zero-Price RES,0.0
1720,Zero-Price RES,0.0
1721,Price Convergence Middle,0.0
1722,Zero-Price,0.0
1723,Zero-Price,0.0
1724,Zero-Price,0.0
1725,Zero-Price,0.0
